tt3402138,The Naked Gun (2025),2025,1h 25m,"Action,Comedy","Based off the widely popular comedy franchise The Naked Gun and television series ""Police Squad!"" by Jim Abrahams and David Zucker and Jerry Zucker.",Akiva Schaffer,"Dan Gregor,Doug Mand,Akiva Schaffer","Liam Neeson,Paul Walter Hauser,Pamela Anderson"
tt18069420,Smurfs (2025),2025,,"Adventure,Animation,Comedy,Family,Fantasy,Musical","When Papa Smurf is taken by evil wizards Razamel and Gargamel, Smurfette leads the Smurfs on a mission to the real world to save him.",Chris Miller,"Pam Brady,Peyo","Hannah Waddingham,Kurt Russell,John Goodman"
tt31184028,Together (2025),2025,1h 42m,"Body Horror,Psychological Horror,Horror,Sci-Fi","A couple's move to the countryside triggers a supernatural incident that drastically alters their relationship, existence, and physical form.",Michael Shanks,Michael Shanks,"Alison Brie,Dave Franco,Damon Herriman"
tt10826586,Touch (2025),,,"Comedy,Family,Romance,Sport",,See company contact information,"See writer,See producer",See preliminary cast
tt4601194,To Give or Not to Give: Reparations for Slavery (2025),,,Drama,,See company contact information,"See writer,See producer",See preliminary cast
tt17042980,Untitled Trey Parker / Matt Stone / Kendrick Lamar / Dave Free (2025),2025,,"Action,Comedy,Musical",A young Black man who is interning as a slave reenactor at a living history museum discovers that his white girlfriend's ancestors once owned his.,Trey Parker,Vernon Chatman,Koa Cohen
tt4045450,I Know What You Did Last Summer (2025),2025,,"Slasher Horror,Horror",A group of friends is terrorized by a stalker who knows about a gruesome incident from their past.,Jennifer Kaytin Robinson,"Lois Duncan,Jeff Howard,Sam Lansky","Jennifer Love Hewitt,Madelyn Cline,Billy Campbell"
tt15138244,Divine Soldiers (2025),2025,,Action,,Jessie Imundi,Jessie Imundi,Rachel Pizzolato
tt14362186,Untitled Universal Event Film (2025),2025,,,,,,
tt35435308,SKG: Death Row Records - Thru My Eyez (Documentary) (2025),2025,,Documentary,"LA rapper shares her raw journey from troubled youth to Death Row Records artist, facing addiction, loss, and violence while working with legends and finding her path to redemption.",Dwayne 'DC' Coles,"Keith D. Robinson,Reggie Wright Sr.,Helecia Choyce",Dwayne 'DC' Coles
tt23939106,Ponyboi (2024),2024,1h 43m,Drama,"Unfolding over the course of Valentine's Day in New Jersey, a young intersex sex worker must run from the mob after a drug deal goes sideways, forcing him to confront his past.",Esteban Arango,River Gallo,"River Gallo,Dylan O'Brien,Victoria Pedretti"
tt26342662,M3GAN 2.0 (2025),2025,,"Artificial Intelligence,Cyber Thriller,Slasher Horror,Horror,Sci-Fi,Thriller","Two years after M3GAN's rampage, her creator, Gemma, resorts to resurrecting her infamous creation in order to take down Amelia, the military-grade weapon who was built by a defense contract...",Gerard Johnstone,"Akela Cooper,James Wan","Jemaine Clement,Allison Williams,Violet McGraw"
tt31036941,Jurassic World: Rebirth (2025),2025,,"Dinosaur Adventure,Action,Adventure,Sci-Fi,Thriller","Five years post-Jurassic World Dominion, an expedition braves isolated equatorial regions to extract DNA from three massive prehistoric creatures for a groundbreaking medical breakthrough.",Gareth Edwards,"Michael Crichton,David Koepp","Jonathan Bailey,Scarlett Johansson,Rupert Friend"
tt7890826,Naya Legend of the Golden Dolphin (2025),2025,1h 40m,"Action,Adventure,Animation,Family",This is an action film following the adventures of Naya The Golden Dolphin Princess and her mission to save the Earth.,Jonathon Kay,"Katie Ford,Jonathon Kay",Elliot Page
tt5950044,Superman (2025),2025,,"Superhero,Action,Adventure,Fantasy,Sci-Fi","Follows the titular superhero as he reconciles his heritage with his human upbringing. He is the embodiment of truth, justice and the human way in a world that views this as old-fashioned.",James Gunn,"Jerry Siegel,Joe Shuster,James Gunn","Alan Tudyk,Nicholas Hoult,Nathan Fillion"
tt16085546,Lost Weekend (2025),2025,,Comedy,"His marriage and band falling apart, John Lennon recruits comedian Albert Brooks and musician Harry Nilsson for a raucous 24-hour journey through 1973 Los Angeles to try to save a lost album...",Frank Coraci,Benjamin Sutor,Frank Coraci
tt4900148,Elio (2025),2025,,"Alien Invasion,Computer Animation,Space Sci-Fi,Adventure,Animation,Comedy,Drama,Family,Fantasy,Sci-Fi","Elio, a space fanatic with an active imagination, finds himself on a cosmic misadventure where he must form new bonds with alien lifeforms, navigate a crisis of intergalactic proportions and...","Adrian Molina,Madeline Sharafian,Domee Shi",Adrian Molina,"Yonas Kibreab,Zoe Saldaña,Brad Garrett"
tt21317634,Bride Hard (2025),2025,,"Action,Comedy","When a mercenary group takes a lavish wedding hostage, they have no idea what they are in for as the Maid of Honor is actually a secret agent ready to rain hell-fire upon anyone who would ru...",Simon West,"Cece Pleasants,Shaina Steinberg","Justin Hartley,Rebel Wilson,Anna Chlumsky"
tt8639168,Crawlers (2025),2025,1h 30m,"Zombie Horror,Action,Adventure,Horror,Sci-Fi,Thriller","In the year 2030, a Zombie Pandemic of Biblical proportions decimates the United States' population. American survivors rush to Mexico to 'El Santuario del Sur', the southern sanctuary, a ro...",Gisyerg Bermudez,Gisyerg Bermudez,"Richard Ryan,Steve Silverie,Mateo de Lima"
tt10548174,28 Years Later (2025),2025,,"Zombie Horror,Horror,Thriller","A group of survivors of the rage virus lives on a small island. When one of the group leaves the island on a mission into the mainland, he discovers secrets, wonders, and horrors that have m...",Danny Boyle,"Danny Boyle,Alex Garland","Aaron Taylor-Johnson,Jodie Comer,Ralph Fiennes"
tt16311594,F1 (2025),2025,,"Motorsport,Drama,Sport",A Formula One driver comes out of retirement to mentor and team with a younger driver.,Joseph Kosinski,"Joseph Kosinski,Ehren Kruger","Brad Pitt,Simone Ashley,Kerry Condon"
tt27458104,Becoming the Night: A Nightwing Story (2025),2025,,Action,In 2034 Batman Inc. is the leading body of government in the United States and meta-humans are now a rare breed from their powers being stricken by mandatory vaccines and chemical-tainted fo...,"Bill Finger,Bob Kane,Michael Angel Loayza Jr.",Michael Angel Loayza Jr.,"Bill Finger,Bob Kane,Michael Angel Loayza Jr."
tt26743210,How to Train Your Dragon (2025),2025,1h 56m,"Sword & Sorcery,Teen Adventure,Teen Fantasy,Action,Adventure,Comedy,Drama,Family,Fantasy","As an ancient threat endangers both Vikings and dragons alike on the isle of Berk, the friendship between Hiccup, an inventive Viking, and Toothless, a Night Fury dragon, becomes the key to ...",Dean DeBlois,Dean DeBlois,"Mason Thames,Nico Parker,Gerard Butler"
tt30253473,Materialists (2025),2025,,"Feel-Good Romance,Romantic Comedy,Comedy,Romance",A matchmaker's lucrative business is complicated when she falls into a toxic love triangle that threatens her clients.,Celine Song,Celine Song,"Pedro Pascal,Dakota Johnson,Chris Evans"
tt32299316,Dangerous Animals (2025),2025,,"Horror,Thriller","When Zephyr, a savvy and free-spirited surfer, is abducted by a shark-obsessed serial killer and held captive on his boat, she must figure out how to escape before he carries out a ritualist...",Sean Byrne,Nick Lepard,"Hassie Harrison,Jai Courtney,Josh Heuston"
tt32194932,The Ritual (2025),2025,,Horror,"Two priests, one in crisis with his faith and the other confronting a turbulent past, must overcome their differences to perform a risky exorcism.",David Midell,"David Midell,Enrico Natale","Al Pacino,Dan Stevens,Abigail Cowen"
tt32246771,Bring Her Back (2025),2025,,Horror,A brother and sister uncover a terrifying ritual at the secluded home of their new foster mother.,"Danny Philippou,Michael Philippou","Bill Hinzman,Danny Philippou","Sally Hawkins,Billy Barratt,Olga Miller"
tt7181546,Ballerina (2025),2025,1h 29m,"One-Person Army Action,Action,Thriller",An assassin trained in the traditions of the Ruska Roma organization sets out to seek revenge after her father's death.,Len Wiseman,"Shay Hatten,Derek Kolstad","Ana de Armas,Keanu Reeves,Norman Reedus"
tt12908150,The Life of Chuck (2024),2024,1h 50m,"Drama,Fantasy,Sci-Fi","A life-affirming, genre-bending story based on Stephen King's novella about three chapters in the life of an ordinary man named Charles Krantz.",Mike Flanagan,"Mike Flanagan,Stephen King","Karen Gillan,Michael Trucco,Harvey Guillén"
tt30840798,The Phoenician Scheme (2025),2025,,"Spy,Action,Comedy,Crime,Drama,Thriller",Dark tale of espionage following a strained father-daughter relationship within a family business. Twists revolve around betrayal and morally gray choices.,Wes Anderson,"Wes Anderson,Roman Coppola","Scarlett Johansson,Tom Hanks,Benedict Cumberbatch"
tt30908405,The Last Rodeo (2025),2025,,Drama,"To save his grandson, a retired rodeo star enters a high-stakes bull-riding competition. Along the way, he confronts his past, discovers faith, and proves that true courage lies in family.",Jon Avnet,"Jon Avnet,Neal McDonough,Derek Presley","Neal McDonough,Christopher McDonald,Sarah Jones"
tt1674782,Karate Kid: Legends (2025),2025,1h 58m,"Coming-of-Age,Martial Arts,Teen Drama,Action,Drama,Family,Sport","After kung fu prodigy Li Fong relocates to New York City, he attracts unwanted attention from a local karate champion and embarks on a journey to enter the ultimate karate competition with t...",Jonathan Entwistle,"Rob Lieber,Robert Mark Kamen","Joshua Jackson,Jackie Chan,Ralph Macchio"
tt14855340,'90s Babiez (2025),2025,2h 20m,"Crime,Drama,Thriller",Savannah has been overrun by the Russian mafia and their new drug. Detective Nixon tries to take down Vladimir Fisk no matter the cost. But Nixon's crusade collides with the ambitions of Mon...,Raheem Jenkins,Raheem Jenkins,"Anna Oris,Bogdan Aktamakov,Anthony Bryant"
tt9603208,Mission: Impossible - The Final Reckoning (2025),2025,,"Adventure Epic,Action,Adventure,Thriller",Our lives are the sum of our choices. Tom Cruise is Ethan Hunt in Mission: Impossible - The Final Reckoning.,Christopher McQuarrie,"Bruce Geller,Erik Jendresen,Christopher McQuarrie","Tramell Tillman,Tom Cruise,Hannah Waddingham"
tt35462051,The Loot (2025),2025,20m,"Action,Adventure,Comedy,Crime,Drama","Henry and Angel Henderson discover a treasure with a letter promising millions from dealer Mary. Billy attempts to steal it, leading the brothers on a quest to protect their newfound fortune...",Zane Trusky,"Zack Avery,Zane Trusky","Zack Avery,Zane Trusky,Ethan Curtis"
tt30609082,The Crypto: Beyond (2025),2025,,"Action,Adventure,Drama,Thriller","After The Crypto meets his long lost brother, Jameson finds out his brother is trying to use ultimate power to do something evil. Jameson will go on a huge adventure to find out how to stop ...",Joshua Carter,Joshua Carter,"Joshua Carter,Jace Carter,Jordyn Barnett"
tt11655566,Lilo & Stitch (2025),2025,1h 48m,"Action,Adventure,Comedy,Drama,Family,Fantasy,Sci-Fi","A lonely Hawaiian girl befriends a runaway alien, helping to heal her fragmented family.",Dean Fleischer Camp,"Chris Kekaniokalani Bright,Dean DeBlois,Chris Sanders","Hannah Waddingham,Sydney Agudong,Billy Magnussen"
tt12671466,The Lost Locket (2025),2025,,"Drama,Romance,Sci-Fi",A modern-day African American journalist experiences a dual reality when wearing a mysterious locket - a forbidden dreamt romance with a white soldier in 1944 and a modern-day love with a wh...,Joyce Licorish,"Joyce Licorish,Diana Rhodes",Joyce Licorish
tt26927452,Hurry Up Tomorrow (2025),2025,,Thriller,"An insomniac musician encounters a mysterious stranger, leading to a journey that challenges everything he knows about himself.",Trey Edward Shults,"Reza Fahim,Trey Edward Shults,The Weeknd","The Weeknd,Jenna Ortega,Barry Keoghan"
tt21879688,A Guardian's Heart (2025),2025,,"Action,Romance,Thriller","Jake, an executive protection agent, faces an emotional upheaval after losing a long-time client, which drives him back to his family ranch. As he struggles with grief and self-doubt, can he...",R. Michael Givens,"Wayne D Burdette Jr.,Annie McSwain","Alexis Baca,Chelsea Gilson"
tt14830912,The Lost Princess (2025),2025,1h 31m,"Action,Adventure",A Billionaire discovers his true destiny after stumbling upon a haunted castle and fights to protect the castle's legacy.,Hicham Hajji,"Jean-Daniel Camus,Hicham Hajji,Jonathan McConnell","Eric Roberts,Robert Knepper,Gary Dourdan"
tt3842436,P31 (2025),2025,,"Adventure,Family,Musical,Romance",A modern adventure and musical adaptation on the book of Proverbs with focus on Proverbs 31 from the Holy scriptures. Bless is an American married woman living in London who desires to chang...,Carl Jackson,Carl Jackson,"Alexis Andrews,Sean Crayne"
tt9619824,Final Destination: Bloodlines (2025),2025,1h 40m,"Slasher Horror,Supernatural Horror,Horror","Plagued by a recurring violent nightmare, a college student returns home to find the one person who can break the cycle and save her family from the horrific fate that inevitably awaits them...","Zach Lipovsky,Adam B. Stein","Guy Busick,Lori Evans Taylor,Jon Watts","Gabrielle Rose,Tony Todd,Richard Harmon"
tt33060407,Marcella (2024),2024,1h 37m,"Biography,Documentary","Marcella Hazan revolutionized home cooking, bringing real Italian flavors to millions. Meet the fiery chef behind the iconic cookbooks.",Peter Miller,Peter Miller,"Darina Allen,Lidia Bastianich,April Bloomfield"
tt34966919,Magic Farm (2025),2025,1h 33m,"Comedy,Drama","A media crew mistakenly ends up in the wrong country while trying to profile a musician. As they collaborate with locals to create a viral trend, relationships form amid an unfolding health ...",Amalia Ulman,Amalia Ulman,"Joe Apollonio,Camila del Campo,Guillermo Jacubowicz"
tt30835291,Swamp Dogg Gets His Pool Painted (2024),2024,1h 35m,"Comedy,Documentary,Music","Cult musician Swamp Dogg and housemates Moogstar and Guitar Shorty have turned their suburban LA home into an artistic haven. They journey through the turbulent music business, forming a spe...","Isaac Gale,Ryan Olson,David McMurry","Andrew Broder,Isaac Gale,Paul Lovelace","Swamp Dogg,Moogstar,Guitar Shorty"
tt8679660,Words of War (2025),2025,,"Drama,Thriller","Journalist Anna Politkovskaya's brave crusade, fighting for an independent voice in Putin's Russia.",James Strong,Eric Poppen,"Jason Isaacs,Ciarán Hinds,Alec Newman"
tt5853716,Lilly (2024),2024,1h 33m,Drama,"An emotional drama about a courageous factory worker who fights for justice when cheated and mistreated by her company. LILLY stars Golden Globe winner / Academy Award nominee, Patricia Clar...",Rachel Feldman,"Rachel Feldman,Adam Prince","Josh McDermitt,Thomas Sadoski,John Benjamin Hickey"
tt26597666,Juliet & Romeo (2025),2025,2h 1m,"Drama,Musical,Romance","Based on the real story that inspired Shakespeare's Romeo and Juliet, follows the greatest love story of all time, set as an original pop musical.",Timothy Scott Bogart,"Timothy Scott Bogart,William Shakespeare","Jason Isaacs,Rebel Wilson,Rupert Everett"
tt30505698,Friendship (2024),2024,1h 40m,Comedy,A suburban dad falls hard for his charismatic new neighbor.,Andrew DeYoung,Andrew DeYoung,"Tim Robinson,Paul Rudd,Kate Mara"
tt23060698,Clown in a Cornfield (2025),2025,1h 36m,"Dark Comedy,Slasher Horror,Teen Comedy,Teen Horror,Comedy,Horror","A fading midwestern town in which Frendo the clown, a symbol of bygone success, reemerges as a terrifying scourge.",Eli Craig,"Carter Blanchard,Eli Craig,Adam Cesare","Katie Douglas,Carson MacCormac,Aaron Abrams"
tt13652286,Fight or Flight (2025),2025,1h 37m,"Action,Comedy",A mercenary takes on the job of tracking down a target on a plane but must protect her when they're surrounded by people trying to kill both of them.,James Madigan,"Brooks McLaren,D.J. Cotrona","Josh Hartnett,Katee Sackhoff,Julian Kostov"
tt8619236,The Last Battleship (2025),2025,1h 36m,"Horror,Sci-Fi",A crew of children and adults gets the battleship back into action and begin to fight the way home after being cut off from Alliance space by an unknown attacker. The only issue is that this...,Brady Jacquin,"Joe Cahill,Garrett K. Jones","Lew Temple,Tracee Cocco,Lexi Marie Hawks"
tt13020386,Four Letters of Love (2024),2024,2h 5m,Drama,"Based on Niall Williams' best-selling novel. Nicholas and Isabel were made for each other but how will they ever know it? As ghosts, fate and the sheer power of true love pull them together,...",Polly Steele,Niall Williams,"Pierce Brosnan,Helena Bonham Carter,Gabriel Byrne"
tt22375408,Electra (2024),2024,1h 25m,Thriller,A journalist and his female companion travel to interview a famous musician in Rome where a generous invite to a country estate becomes something much more than anyone expected.,Hala Matar,"Hala Matar,Paul Sado,Daryl Wein","Maria Bakalova,Abigail Cowen,Jack Farthing"
tt11584012,Open Secret (2025),2025,,Documentary,This riveting documentary investigates allegations of systemic racism and child sexual abuse in the New Hanover School District.,Kerry David,Kerry David,"Tim Kennedy,Kerry David,Clyde Edgerton"
tt35718384,Carlo Acutis: Roadmap to Reality (2025),2025,1h 22m,,"Explores the life of soon-to-be Saint Carlo Acutis and his approach to the modern digital world. It also follows high school students on a pilgrimage to Italy, encouraging them to disconnect...","Tim Moriarty,Christian Surtz","Theresa Cooley,Tim Moriarty","Chris Stefanick,Rod Dreher,Katie McGrady"
tt20969586,Thunderbolts* (2025),2025,,"Political Drama,Superhero,Action,Adventure,Crime,Drama,Fantasy,Sci-Fi","After finding themselves ensnared in a death trap, an unconventional team of antiheroes must embark on a dangerous mission that will force them to confront the darkest corners of their pasts...",Jake Schreier,"Kurt Busiek,Joanna Calo,Lee Sung Jin","Florence Pugh,Sebastian Stan,Olga Kurylenko"
tt27813235,The Surfer (2024),2024,1h 43m,"Psychological Thriller,Thriller","A man returns to the idyllic beach of his childhood to surf with his son. When he is humiliated by a group of locals, the man is drawn into a conflict that keeps rising and pushes him to his...",Lorcan Finnegan,Thomas Martin,"Nicolas Cage,Finn Little,Rahel Romahn"
tt30833959,Cheech and Chong's Last Movie (2024),2024,2h 3m,Documentary,"Exploring their 5-decade career performing stand-up, making records, and starring in hit films. It covers their lives, comedy partnership, and lasting influence on pop culture.",David Bushell,"Lou Adler,Tommy Chong,Cheech Marin",David Bushell
tt19637220,Skill House (2025),2025,,Horror,"A dark satire of social media and influencer culture, unflinching take on fame and what new celebrities are willing to do to attain it.",Josh Stolberg,Josh Stolberg,"Neal McDonough,50 Cent,Caitlin Carmichael"
tt1714918,Neighborhood Watch (2025),2025,,"Crime,Thriller","When a mentally ill young man thinks he witnesses an abduction and the police refuse to believe him, he reluctantly turns to his next door neighbor- a bitter, retired security guard- to help...",Duncan Skiles,Sean Farley,"Jack Quaid,Jeffrey Dean Morgan,Malin Akerman"
tt15042300,On Swift Horses (2024),2024,1h 57m,Drama,"Muriel and her husband Lee are about to begin a bright new life, which is upended by the arrival of Lee's brother. Muriel embarks on a secret life, gambling on racehorses and discovering a l...",Daniel Minahan,"Bryce Kass,Shannon Pufahl","Daisy Edgar-Jones,Jacob Elordi,Will Poulter"
tt8866456,The Legend of Ochi (2025),2025,1h 36m,"Teen Fantasy,Adventure,Family,Fantasy","In a remote village on the island of Carpathia, a shy farm girl named Yuri is raised to fear an elusive animal species known as ochi. When Yuri discovers a wounded baby ochi has been left be...",Isaiah Saxon,Isaiah Saxon,"Helena Zengel,Willem Dafoe,Emily Watson"
tt20212786,The Shrouds (2024),2024,1h 59m,"Body Horror,Drama,Horror,Sci-Fi,Thriller","Karsh, an innovative businessman and grieving widower, builds a device to connect with the dead inside a burial shroud.",David Cronenberg,David Cronenberg,"Vincent Cassel,Diane Kruger,Guy Pearce"
tt32857901,Wish You Were Here! (2025),2025,,Drama,A man's life is told through 3 parallel time lines that alter his perception of science and religion to turn his whole world upside down.,Jason Durgana,Jason Durgana,"Jason Durgana,Callie Valucci,Melissa Lopez"
tt21221514,Eric LaRue (2023),2023,1h 59m,Drama,"It tells the story of Janice, the mother of a teenager who shot and killed three of his classmates.",Michael Shannon,Brett Neveu,"Judy Greer,Paul Sparks,Alexander Skarsgård"
tt28662887,Wake Up (2023),2023,1h 23m,"Action,Horror","In an attempt to draw attention to the environmental crisis, young activists decide to invade and vandalize a furniture store. The protest quickly turns into a massacre when they find themse...","François Simard,Anouk Whissell,Yoann-Karl Whissell","Alberto Marini,Martin Soudan","Turlough Convery,Benny O. Arthur,Jacqueline Moré"
tt16431330,A Nice Indian Boy (2024),2024,1h 36m,"Comedy,Drama,Romance","When Naveen brings his fiancé Jay home to meet his traditional Indian family, they must contend with accepting his white-orphan-artist boyfriend and helping them plan the Indian wedding of t...",Roshan Sethi,"Eric Randall,Madhuri Shekar","Karan Soni,Jonathan Groff,Sunita Mani"
tt11846550,Kayara (2025),2025,1h 30m,"Action,Adventure,Animation,Family",A young Inca girl dreams of joining the all-male Chasqui messenger group. She challenges traditions and gender norms to pursue her ambition against all odds.,"Cesar Zelada,Dirk Hampel","Brian Cleveland,Jason Cleveland,Cesar Zelada","Naomi Serrano,Nate Begle,Charles Gonzales"
tt21942598,Freaky Tales (2024),2024,1h 46m,"Action,Adventure,Comedy,Crime,Drama","Four interconnected stories set in 1987 Oakland, CA. will tell about the love of music, movies, people, places and memories beyond our knowable universe.","Anna Boden,Ryan Fleck","Anna Boden,Ryan Fleck","Pedro Pascal,Ben Mendelsohn,Jay Ellis"
tt7891844,The Grove (2025),2025,1h 49m,"Horror,Mystery,Thriller","When Terrance, a Black Ops soldier, goes under an experiment to create a better life for him and his fiancée Alice, his homecoming turns tragic when he stops taking medication, descending in...","Acoryé White,Patrycja Kepa","Patrycja Kepa,Acoryé White","Acoryé White,Carl Anthony Payne II,Psalms"
tt36049393,Seventeen: Right Here - World Tour in Cinemas (2025),2025,2h 10m,"Documentary,Music",,,,
tt32331377,The Luckiest Man in America (2024),2024,1h 30m,Thriller,May 1984. An unemployed ice cream truck driver steps onto the game show Press Your Luck harboring a secret: the key to endless money. But his winning streak is threatened when the bewildered...,Samir Oliveros,"Maggie Briggs,Samir Oliveros","Shamier Anderson,Haley Bennett,Brian Geraghty"
tt3566834,A Minecraft Movie (2025),2025,1h 41m,"Action Epic,Adventure Epic,Fantasy Epic,High-Concept Comedy,Survival,Action,Adventure,Comedy,Family,Fantasy","Four misfits are suddenly pulled through a mysterious portal into a bizarre, cubic wonderland that thrives on imagination. To get back home, they'll have to master this world while embarking...",Jared Hess,"Chris Bowman,Hubbel Palmer,Neil Widener","Jennifer Coolidge,Jason Momoa,Emma Myers"
tt30766582,Screamboat (2025),2025,1h 41m,"Dark Comedy,Slasher Horror,Comedy,Horror",A late-night boat ride turns into a desperate fight for survival in New York City when a mischievous mouse becomes a monstrous reality. Can a motley crew survive a killer creature with a tas...,Steven LaMorte,"Matthew Garcia-Dunn,Steven LaMorte","Tyler Posey,David Howard Thornton,Jesse Kove"
tt13782222,"Alexander and the Terrible, Horrible, No Good, Very Bad Road Trip (2025)",2025,1h 18m,"Comedy,Family","This film follows a Mexican American family who have recently lost their connection to each other and their roots, as they embark on an epic road trip that immediately goes hilariously wrong...",Marvin Lemus,"Matt Lopez,Judith Viorst","Eva Longoria,Cheech Marin,Thom Nemer"
tt33092501,My Love Will Make You Disappear (2025),2025,1h 44m,"Romantic Comedy,Comedy,Romance","A woman who believes she's cursed meets a troubled landlord while fighting community displacement. As they grow closer, her fear that all her lovers disappear threatens their connection.",Chad Vidanes,"Prime Cruz,Patrick Valencia,Isabella Policarpio","Kim Chiu,Paulo Avelino,Wilma Doesnt"
tt32086034,Holy Cow (2024),2024,1h 32m,"Coming-of-Age,Comedy,Drama","Totone's carefree teenage life of drinking and dancing takes a turn when he must provide for his 7-year-old sister. Seeking income, he channels his energy into producing an award-winning com...",Louise Courvoisier,"Louise Courvoisier,Théo Abadie,Marcia Romano","Clément Faveau,Maïwene Barthelemy,Luna Garret"
tt12704978,Audrey's Children (2024),2024,1h 50m,"Biography,Drama","1969. Dr. Audrey Evans joins world-renowned children's hospital and battles sexism, medical conventions, and the subterfuge of her peers to develop revolutionary treatments and purchase the ...",Ami Canaan Mann,Julia Fisher Farbman,"Natalie Dormer,Clancy Brown,Jimmi Simpson"
tt18108824,The Friend (2024),2024,2h,Drama,"Follows a story of love, friendship, grief and healing, about a writer who adopts a Great Dane that belonged to a late friend and mentor.","Scott McGehee,David Siegel","Scott McGehee,David Siegel,Sigrid Nunez","Bill Murray,Naomi Watts,Cloé Xhauflaire"
tt34280341,Janis Ian: Breaking Silence (2024),2024,1h 54m,"Biography,Documentary,History,Music","The life and songbook of Janis Ian mirrored the awakening of American women in the 1960s and '70s, as they found their voices and embraced their power.",Varda Bar-Kar,"Varda Bar-Kar,Pierre Hauser","Joan Baez,Kye Fleming,Arlo Guthrie"
tt26677014,The Penguin Lessons (2024),2024,1h 50m,Drama,"Starring Oscar nominee Steve Coogan, this poignant dramedy from director Peter Cattaneo follows an Englishman's personal and political awakening after he adopts a penguin during a cataclysmi...",Peter Cattaneo,"Jeff Pope,Tom Michell","Steve Coogan,Björn Gustafsson,David Herrero"
tt31314296,The Woman in the Yard (2025),2025,1h 28m,"Supernatural Horror,Drama,Horror,Thriller","A mysterious woman repeatedly appears in a family's front yard, often delivering chilling warnings and unsettling messages, leaving them to question her identity, motives and the potential d...",Jaume Collet-Serra,Sam Stefanak,"Danielle Deadwyler,Okwui Okpokwasili,Peyton Jackson"
tt9150192,A Working Man (2025),2025,1h 56m,"Conspiracy Thriller,One-Person Army Action,Action,Thriller","Levon Cade left his profession behind to work construction and be a good dad to his daughter. But when a local girl vanishes, he's asked to return to the skills that made him a mythic figure...",David Ayer,"Sylvester Stallone,David Ayer,Chuck Dixon","Jason Statham,Jason Flemyng,Merab Ninidze"
